ID,gk,ram,rb,rcb,rcm,rdm,rf,rm,rs,rw,rwb
162211,16.0,60.0,50.0,45.0,57.0,50.0,61.0,63.0,60.0,62.0,53.0
230819,15.0,61.0,47.0,37.0,55.0,44.0,60.0,63.0,58.0,63.0,50.0
237732,17.0,65.0,55.0,52.0,63.0,58.0,63.0,63.0,60.0,62.0,56.0
211621,63.0,29.0,27.0,30.0,27.0,27.0,28.0,29.0,29.0,29.0,27.0
159909,63.0,41.0,36.0,33.0,40.0,37.0,38.0,40.0,36.0,39.0,37.0
229797,17.0,61.0,46.0,39.0,54.0,44.0,62.0,62.0,60.0,64.0,49.0
194725,21.0,60.0,44.0,34.0,51.0,39.0,62.0,62.0,62.0,63.0,47.0
208294,18.0,64.0,61.0,59.0,63.0,63.0,63.0,63.0,59.0,63.0,63.0
209318,63.0,32.0,28.0,28.0,31.0,30.0,30.0,32.0,29.0,30.0,29.0
210854,19.0,39.0,59.0,63.0,44.0,57.0,39.0,43.0,41.0,40.0,56.0
216486,15.0,62.0,45.0,33.0,56.0,43.0,61.0,64.0,56.0,64.0,48.0
218534,20.0,62.0,44.0,40.0,55.0,44.0,64.0,61.0,63.0,63.0,46.0
229542,63.0,25.0,21.0,23.0,25.0,24.0,24.0,24.0,23.0,24.0,22.0
221351,18.0,53.0,63.0,64.0,54.0,60.0,53.0,56.0,52.0,55.0,63.0
231335,17.0,47.0,63.0,58.0,47.0,53.0,48.0,54.0,46.0,53.0,63.0
182695,16.0,61.0,52.0,46.0,56.0,49.0,60.0,63.0,58.0,63.0,54.0
193191,17.0,63.0,61.0,58.0,63.0,60.0,63.0,63.0,63.0,63.0,61.0
196007,19.0,62.0,42.0,34.0,53.0,39.0,63.0,62.0,61.0,63.0,45.0
216744,17.0,41.0,57.0,63.0,46.0,57.0,41.0,43.0,43.0,40.0,55.0
224424,19.0,64.0,59.0,52.0,63.0,59.0,61.0,64.0,55.0,63.0,61.0
226216,20.0,63.0,61.0,62.0,64.0,63.0,61.0,62.0,59.0,60.0,61.0
232360,16.0,63.0,48.0,43.0,57.0,47.0,63.0,64.0,62.0,64.0,50.0
205481,18.0,63.0,52.0,50.0,58.0,51.0,64.0,64.0,63.0,65.0,54.0
213417,18.0,62.0,43.0,38.0,54.0,41.0,63.0,62.0,63.0,63.0,45.0
232105,18.0,57.0,63.0,57.0,56.0,57.0,57.0,61.0,55.0,60.0,63.0
234921,15.0,63.0,57.0,53.0,60.0,55.0,63.0,63.0,61.0,63.0,58.0
210858,18.0,53.0,63.0,62.0,55.0,60.0,52.0,56.0,52.0,54.0,63.0
233386,15.0,60.0,39.0,36.0,51.0,38.0,62.0,59.0,63.0,61.0,41.0
234154,16.0,62.0,51.0,46.0,58.0,50.0,62.0,63.0,60.0,63.0,52.0
221355,18.0,61.0,50.0,43.0,55.0,47.0,61.0,63.0,60.0,64.0,53.0
234667,16.0,54.0,63.0,61.0,55.0,60.0,55.0,59.0,54.0,57.0,64.0
241067,16.0,59.0,63.0,63.0,63.0,65.0,57.0,60.0,55.0,57.0,63.0
186539,21.0,59.0,63.0,63.0,63.0,63.0,58.0,60.0,57.0,58.0,63.0
225708,20.0,57.0,63.0,59.0,61.0,63.0,54.0,58.0,50.0,55.0,63.0
207533,16.0,57.0,40.0,40.0,50.0,40.0,60.0,55.0,63.0,57.0,42.0
212910,16.0,54.0,44.0,47.0,48.0,43.0,58.0,54.0,63.0,56.0,45.0
211887,17.0,57.0,63.0,61.0,59.0,61.0,57.0,59.0,57.0,58.0,63.0
205232,19.0,65.0,56.0,55.0,64.0,59.0,63.0,63.0,60.0,62.0,57.0
160176,16.0,50.0,63.0,63.0,52.0,60.0,49.0,53.0,48.0,52.0,61.0
209073,18.0,48.0,63.0,63.0,49.0,58.0,48.0,51.0,47.0,49.0,61.0
218033,17.0,58.0,43.0,43.0,55.0,46.0,59.0,57.0,63.0,57.0,45.0
239025,15.0,57.0,39.0,35.0,49.0,37.0,60.0,58.0,63.0,59.0,40.0
210610,17.0,44.0,56.0,63.0,49.0,57.0,44.0,45.0,47.0,43.0,54.0
212914,17.0,52.0,57.0,64.0,58.0,63.0,49.0,50.0,47.0,47.0,56.0
205747,63.0,31.0,28.0,27.0,28.0,27.0,30.0,32.0,30.0,31.0,29.0
169907,19.0,60.0,43.0,38.0,53.0,42.0,62.0,60.0,63.0,61.0,45.0
236467,17.0,41.0,57.0,63.0,44.0,55.0,40.0,43.0,43.0,41.0,55.0
218292,15.0,62.0,46.0,39.0,56.0,46.0,61.0,64.0,59.0,64.0,49.0
225204,18.0,60.0,62.0,64.0,63.0,65.0,60.0,61.0,61.0,59.0,62.0
229300,15.0,61.0,64.0,63.0,60.0,61.0,61.0,65.0,60.0,63.0,65.0
200629,63.0,28.0,25.0,25.0,28.0,28.0,27.0,27.0,27.0,26.0,26.0
214197,19.0,61.0,60.0,63.0,63.0,63.0,60.0,61.0,57.0,59.0,61.0
221365,17.0,63.0,45.0,40.0,58.0,47.0,63.0,63.0,61.0,64.0,48.0
223925,63.0,23.0,26.0,27.0,24.0,26.0,24.0,25.0,26.0,24.0,26.0
237238,16.0,63.0,62.0,63.0,63.0,63.0,62.0,63.0,63.0,62.0,62.0
193206,17.0,62.0,59.0,57.0,63.0,61.0,61.0,63.0,60.0,61.0,60.0
210615,17.0,63.0,60.0,57.0,63.0,61.0,60.0,63.0,57.0,61.0,61.0
227767,17.0,58.0,62.0,62.0,60.0,63.0,57.0,59.0,55.0,58.0,63.0
237495,15.0,63.0,43.0,36.0,54.0,41.0,64.0,63.0,63.0,64.0,46.0
221624,17.0,56.0,63.0,62.0,57.0,61.0,56.0,58.0,54.0,56.0,62.0
228536,17.0,62.0,42.0,35.0,55.0,41.0,64.0,63.0,63.0,64.0,45.0
204217,18.0,57.0,41.0,42.0,50.0,41.0,60.0,57.0,63.0,59.0,43.0
152505,17.0,51.0,63.0,63.0,55.0,61.0,49.0,54.0,49.0,51.0,62.0
221369,15.0,61.0,44.0,33.0,54.0,40.0,62.0,63.0,60.0,64.0,47.0
229561,17.0,40.0,58.0,63.0,43.0,55.0,42.0,42.0,45.0,41.0,55.0
230329,63.0,20.0,18.0,22.0,21.0,21.0,19.0,18.0,20.0,18.0,18.0
231353,18.0,61.0,43.0,33.0,53.0,39.0,64.0,63.0,64.0,65.0,47.0
168633,16.0,57.0,63.0,62.0,60.0,62.0,57.0,59.0,58.0,58.0,63.0
240057,16.0,60.0,63.0,63.0,63.0,64.0,59.0,61.0,58.0,59.0,63.0
220090,16.0,46.0,57.0,63.0,48.0,56.0,46.0,47.0,47.0,46.0,55.0
220346,63.0,26.0,27.0,27.0,27.0,27.0,25.0,27.0,27.0,27.0,28.0
160186,20.0,63.0,54.0,49.0,59.0,51.0,63.0,63.0,63.0,63.0,55.0
231098,17.0,50.0,63.0,64.0,53.0,60.0,50.0,55.0,48.0,53.0,62.0
204987,18.0,62.0,56.0,50.0,60.0,55.0,61.0,63.0,58.0,62.0,57.0
216763,16.0,36.0,57.0,63.0,40.0,53.0,36.0,38.0,40.0,36.0,53.0
213436,17.0,46.0,58.0,63.0,52.0,61.0,44.0,47.0,45.0,44.0,56.0
216508,16.0,61.0,54.0,49.0,58.0,52.0,62.0,63.0,60.0,63.0,56.0
208573,63.0,28.0,27.0,27.0,28.0,28.0,27.0,28.0,26.0,27.0,27.0
223933,17.0,57.0,44.0,43.0,53.0,45.0,60.0,56.0,63.0,58.0,46.0
236477,18.0,63.0,49.0,42.0,57.0,47.0,63.0,62.0,60.0,64.0,49.0
214462,63.0,26.0,28.0,25.0,25.0,25.0,26.0,29.0,26.0,28.0,28.0
232382,17.0,63.0,49.0,39.0,57.0,46.0,63.0,63.0,63.0,63.0,52.0
169150,13.0,61.0,48.0,45.0,54.0,45.0,62.0,62.0,63.0,63.0,49.0
237246,17.0,37.0,55.0,63.0,40.0,53.0,38.0,38.0,44.0,37.0,51.0
239038,17.0,63.0,61.0,58.0,63.0,60.0,63.0,64.0,61.0,63.0,61.0
241086,17.0,41.0,57.0,63.0,44.0,55.0,41.0,43.0,43.0,41.0,55.0
211903,15.0,62.0,60.0,59.0,62.0,60.0,63.0,63.0,64.0,63.0,61.0
239807,16.0,62.0,57.0,56.0,63.0,60.0,61.0,61.0,58.0,59.0,58.0
240575,15.0,42.0,58.0,63.0,45.0,56.0,42.0,43.0,45.0,42.0,55.0
230336,17.0,51.0,63.0,63.0,53.0,61.0,53.0,55.0,55.0,54.0,62.0
165568,19.0,63.0,57.0,52.0,63.0,57.0,63.0,63.0,63.0,63.0,59.0
166848,18.0,63.0,61.0,59.0,63.0,61.0,63.0,63.0,63.0,63.0,62.0
235456,18.0,63.0,61.0,60.0,63.0,63.0,60.0,62.0,55.0,61.0,61.0
203457,18.0,56.0,46.0,49.0,54.0,49.0,58.0,55.0,63.0,56.0,47.0
208577,17.0,63.0,55.0,51.0,61.0,55.0,62.0,63.0,60.0,63.0,57.0
211393,63.0,28.0,26.0,27.0,29.0,28.0,27.0,28.0,26.0,27.0,27.0
233409,15.0,53.0,63.0,60.0,54.0,60.0,51.0,57.0,47.0,55.0,63.0
237761,19.0,48.0,59.0,63.0,51.0,59.0,47.0,49.0,49.0,48.0,57.0
241089,15.0,63.0,47.0,40.0,58.0,46.0,64.0,63.0,62.0,64.0,50.0
191937,16.0,40.0,54.0,63.0,43.0,54.0,41.0,40.0,47.0,38.0,51.0
193473,16.0,43.0,57.0,63.0,49.0,58.0,43.0,46.0,45.0,43.0,55.0
221378,15.0,39.0,56.0,63.0,43.0,55.0,41.0,42.0,44.0,40.0,53.0
227522,18.0,64.0,43.0,37.0,57.0,42.0,65.0,63.0,63.0,65.0,46.0
235970,16.0,62.0,42.0,34.0,54.0,40.0,63.0,63.0,61.0,64.0,46.0
238786,17.0,63.0,53.0,54.0,63.0,57.0,62.0,61.0,61.0,60.0,54.0
139459,21.0,41.0,52.0,63.0,47.0,57.0,41.0,42.0,45.0,39.0,50.0
208835,17.0,64.0,59.0,58.0,63.0,62.0,62.0,63.0,58.0,63.0,59.0
202180,19.0,58.0,42.0,36.0,50.0,38.0,61.0,59.0,63.0,61.0,44.0
220356,16.0,42.0,58.0,63.0,45.0,56.0,42.0,46.0,44.0,44.0,56.0
231108,16.0,52.0,61.0,63.0,54.0,60.0,51.0,54.0,50.0,51.0,60.0
232644,19.0,64.0,66.0,66.0,63.0,66.0,64.0,65.0,63.0,64.0,66.0
239556,14.0,45.0,59.0,63.0,47.0,57.0,45.0,47.0,46.0,45.0,57.0
184772,63.0,24.0,25.0,23.0,24.0,24.0,24.0,25.0,24.0,25.0,25.0
191684,63.0,27.0,26.0,27.0,28.0,29.0,25.0,27.0,24.0,25.0,27.0
211141,18.0,45.0,60.0,63.0,46.0,55.0,48.0,48.0,50.0,48.0,59.0
101317,63.0,26.0,25.0,28.0,26.0,26.0,26.0,27.0,27.0,26.0,25.0
232901,17.0,62.0,57.0,55.0,63.0,62.0,59.0,60.0,56.0,59.0,58.0
235973,17.0,62.0,47.0,37.0,55.0,44.0,60.0,63.0,55.0,64.0,50.0
211398,63.0,25.0,24.0,27.0,25.0,27.0,24.0,25.0,25.0,25.0,24.0
221894,19.0,63.0,41.0,33.0,57.0,43.0,62.0,63.0,59.0,63.0,45.0
233158,18.0,56.0,65.0,63.0,60.0,64.0,54.0,59.0,53.0,56.0,65.0
241094,14.0,61.0,47.0,39.0,55.0,44.0,62.0,63.0,61.0,63.0,49.0
206535,17.0,62.0,65.0,64.0,63.0,64.0,61.0,63.0,60.0,61.0,65.0
209607,18.0,62.0,45.0,34.0,56.0,42.0,63.0,63.0,62.0,63.0,48.0
213959,16.0,63.0,54.0,48.0,62.0,56.0,60.0,63.0,55.0,62.0,57.0
225735,19.0,59.0,43.0,42.0,54.0,44.0,60.0,58.0,63.0,59.0,44.0
229319,15.0,57.0,41.0,43.0,52.0,43.0,60.0,54.0,63.0,56.0,42.0
176839,15.0,54.0,63.0,62.0,56.0,61.0,54.0,58.0,53.0,56.0,63.0
189895,16.0,63.0,61.0,58.0,63.0,61.0,63.0,63.0,62.0,63.0,62.0
194759,17.0,45.0,61.0,63.0,48.0,58.0,44.0,49.0,45.0,46.0,60.0
227528,17.0,63.0,54.0,46.0,57.0,51.0,64.0,64.0,63.0,65.0,56.0
239048,17.0,61.0,48.0,36.0,56.0,45.0,61.0,63.0,55.0,63.0,50.0
199881,18.0,55.0,40.0,45.0,51.0,44.0,59.0,54.0,63.0,55.0,42.0
150729,17.0,61.0,46.0,46.0,59.0,50.0,61.0,60.0,63.0,60.0,49.0
224969,17.0,63.0,58.0,53.0,58.0,53.0,64.0,64.0,63.0,66.0,58.0
212170,14.0,65.0,63.0,59.0,63.0,61.0,64.0,65.0,62.0,65.0,63.0
238282,15.0,61.0,61.0,61.0,63.0,63.0,59.0,61.0,58.0,59.0,62.0
239050,19.0,37.0,58.0,63.0,41.0,55.0,37.0,40.0,39.0,37.0,55.0
187338,15.0,60.0,44.0,43.0,55.0,46.0,61.0,58.0,63.0,59.0,46.0
199627,16.0,61.0,62.0,63.0,63.0,64.0,61.0,61.0,63.0,60.0,62.0
207563,16.0,62.0,47.0,41.0,55.0,45.0,63.0,63.0,63.0,63.0,50.0
216779,63.0,24.0,24.0,25.0,22.0,23.0,26.0,26.0,27.0,26.0,24.0
158667,17.0,60.0,53.0,51.0,56.0,51.0,63.0,63.0,63.0,62.0,55.0
183499,17.0,39.0,54.0,63.0,44.0,56.0,42.0,40.0,47.0,37.0,50.0
193739,18.0,61.0,61.0,65.0,63.0,65.0,59.0,59.0,56.0,58.0,61.0
226508,18.0,60.0,63.0,61.0,60.0,62.0,59.0,62.0,57.0,60.0,63.0
233164,63.0,30.0,25.0,26.0,30.0,28.0,27.0,29.0,26.0,27.0,26.0
186572,15.0,60.0,61.0,58.0,60.0,61.0,60.0,63.0,59.0,61.0,63.0
233165,16.0,57.0,63.0,58.0,57.0,59.0,54.0,60.0,49.0,59.0,64.0
235981,18.0,59.0,63.0,61.0,61.0,63.0,57.0,61.0,54.0,59.0,64.0
191437,63.0,27.0,25.0,23.0,26.0,25.0,25.0,26.0,22.0,25.0,25.0
198606,16.0,62.0,60.0,63.0,63.0,63.0,61.0,60.0,60.0,60.0,61.0
226510,17.0,58.0,63.0,63.0,59.0,62.0,57.0,60.0,57.0,59.0,63.0
171982,17.0,59.0,56.0,57.0,57.0,56.0,60.0,60.0,63.0,59.0,56.0
210640,20.0,49.0,61.0,63.0,54.0,61.0,49.0,53.0,50.0,49.0,60.0
216272,15.0,61.0,55.0,49.0,60.0,54.0,60.0,63.0,58.0,61.0,57.0
236752,17.0,60.0,43.0,36.0,52.0,40.0,62.0,61.0,63.0,63.0,46.0
229073,17.0,62.0,63.0,59.0,61.0,61.0,62.0,65.0,58.0,63.0,64.0
241361,15.0,50.0,63.0,63.0,53.0,61.0,49.0,54.0,48.0,53.0,63.0
181457,16.0,44.0,54.0,63.0,49.0,57.0,44.0,44.0,47.0,42.0,52.0
219346,16.0,63.0,50.0,43.0,59.0,50.0,62.0,63.0,60.0,64.0,53.0
228818,18.0,48.0,63.0,65.0,50.0,59.0,48.0,53.0,48.0,51.0,61.0
236242,17.0,54.0,62.0,60.0,59.0,63.0,51.0,56.0,47.0,52.0,62.0
237522,18.0,46.0,60.0,63.0,51.0,60.0,44.0,47.0,45.0,44.0,57.0
240082,18.0,60.0,63.0,61.0,62.0,63.0,59.0,62.0,56.0,60.0,63.0
177618,18.0,63.0,58.0,57.0,63.0,61.0,62.0,63.0,61.0,62.0,59.0
212435,16.0,43.0,57.0,63.0,45.0,55.0,42.0,44.0,43.0,42.0,54.0
222419,21.0,62.0,57.0,55.0,63.0,58.0,62.0,61.0,60.0,61.0,58.0
160211,18.0,63.0,59.0,57.0,63.0,62.0,62.0,63.0,60.0,62.0,61.0
232659,15.0,54.0,63.0,61.0,53.0,58.0,54.0,59.0,50.0,57.0,63.0
237779,17.0,41.0,61.0,63.0,44.0,56.0,41.0,44.0,45.0,42.0,59.0
177363,17.0,51.0,63.0,63.0,54.0,61.0,51.0,56.0,51.0,53.0,63.0
199636,20.0,55.0,40.0,36.0,47.0,37.0,59.0,55.0,63.0,59.0,41.0
223956,18.0,61.0,60.0,56.0,58.0,57.0,62.0,63.0,60.0,63.0,61.0
232916,17.0,62.0,58.0,54.0,59.0,56.0,62.0,63.0,60.0,64.0,59.0
234196,17.0,61.0,57.0,54.0,63.0,61.0,56.0,60.0,49.0,58.0,59.0
199893,17.0,65.0,54.0,51.0,63.0,56.0,65.0,64.0,64.0,64.0,56.0
213717,19.0,64.0,49.0,45.0,64.0,53.0,64.0,63.0,60.0,63.0,51.0
153045,17.0,54.0,58.0,63.0,57.0,62.0,54.0,54.0,55.0,52.0,58.0
221397,18.0,65.0,61.0,59.0,65.0,63.0,63.0,62.0,58.0,62.0,61.0
229845,15.0,63.0,58.0,55.0,63.0,59.0,63.0,63.0,60.0,63.0,59.0
238805,17.0,64.0,43.0,31.0,55.0,39.0,65.0,64.0,63.0,66.0,46.0
187605,20.0,63.0,58.0,54.0,63.0,57.0,63.0,63.0,63.0,63.0,59.0
189909,63.0,29.0,26.0,25.0,31.0,30.0,26.0,28.0,24.0,26.0,27.0
212438,16.0,62.0,61.0,55.0,60.0,58.0,63.0,63.0,60.0,64.0,62.0
228310,16.0,50.0,61.0,63.0,52.0,60.0,48.0,52.0,47.0,50.0,60.0
234198,17.0,56.0,63.0,61.0,55.0,58.0,56.0,59.0,55.0,58.0,63.0
240598,17.0,60.0,40.0,38.0,54.0,41.0,62.0,58.0,63.0,60.0,42.0
195286,17.0,64.0,50.0,43.0,59.0,48.0,64.0,65.0,63.0,65.0,53.0
200663,17.0,57.0,52.0,49.0,54.0,50.0,60.0,59.0,63.0,59.0,53.0
204248,18.0,60.0,49.0,48.0,54.0,48.0,63.0,59.0,63.0,62.0,50.0
230872,63.0,31.0,28.0,29.0,31.0,29.0,29.0,31.0,28.0,30.0,28.0
235224,15.0,43.0,61.0,63.0,48.0,59.0,42.0,46.0,43.0,42.0,59.0
120280,63.0,26.0,23.0,26.0,27.0,26.0,25.0,26.0,24.0,24.0,24.0
228057,16.0,49.0,63.0,64.0,51.0,59.0,48.0,53.0,48.0,51.0,61.0
206554,17.0,53.0,63.0,61.0,54.0,59.0,52.0,57.0,50.0,54.0,62.0
217050,18.0,44.0,57.0,63.0,50.0,59.0,44.0,45.0,48.0,43.0,55.0
221658,18.0,49.0,64.0,63.0,49.0,58.0,49.0,53.0,48.0,52.0,63.0
234458,16.0,39.0,55.0,63.0,42.0,53.0,39.0,41.0,42.0,40.0,52.0
189658,19.0,51.0,63.0,63.0,53.0,60.0,52.0,56.0,53.0,54.0,63.0
200411,7.0,65.0,49.0,42.0,58.0,47.0,65.0,63.0,63.0,65.0,50.0
206555,63.0,27.0,26.0,25.0,26.0,27.0,26.0,27.0,25.0,26.0,26.0
229083,14.0,62.0,45.0,40.0,56.0,44.0,63.0,63.0,63.0,64.0,48.0
229851,18.0,37.0,55.0,63.0,43.0,56.0,38.0,39.0,39.0,37.0,53.0
164571,20.0,63.0,52.0,51.0,59.0,53.0,63.0,62.0,63.0,63.0,53.0
237275,16.0,41.0,53.0,63.0,46.0,55.0,42.0,41.0,48.0,40.0,50.0
226268,15.0,54.0,63.0,62.0,55.0,60.0,53.0,58.0,50.0,56.0,63.0
231388,17.0,62.0,52.0,44.0,59.0,51.0,60.0,63.0,56.0,62.0,54.0
237788,17.0,48.0,63.0,60.0,50.0,58.0,47.0,54.0,44.0,51.0,63.0
181468,63.0,33.0,28.0,29.0,33.0,32.0,29.0,32.0,26.0,30.0,29.0
226781,18.0,63.0,47.0,44.0,56.0,46.0,64.0,64.0,64.0,64.0,49.0
235485,63.0,23.0,20.0,23.0,24.0,23.0,22.0,22.0,22.0,21.0,20.0
206558,19.0,62.0,58.0,53.0,57.0,54.0,62.0,63.0,61.0,64.0,59.0
211166,17.0,48.0,58.0,63.0,53.0,60.0,44.0,48.0,44.0,45.0,56.0
220894,16.0,62.0,49.0,43.0,58.0,48.0,62.0,63.0,61.0,64.0,52.0
238558,17.0,57.0,39.0,38.0,50.0,39.0,60.0,56.0,63.0,58.0,41.0
186590,19.0,63.0,58.0,60.0,63.0,61.0,63.0,63.0,63.0,62.0,59.0
152031,18.0,63.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0
232415,16.0,61.0,59.0,53.0,62.0,57.0,59.0,63.0,56.0,61.0,60.0
235999,63.0,31.0,31.0,28.0,31.0,31.0,30.0,33.0,29.0,32.0,32.0
240351,13.0,66.0,64.0,58.0,63.0,61.0,64.0,66.0,59.0,67.0,65.0
192479,16.0,63.0,61.0,56.0,62.0,59.0,63.0,64.0,61.0,65.0,62.0
199904,63.0,24.0,23.0,24.0,23.0,24.0,24.0,24.0,23.0,24.0,23.0
216288,16.0,58.0,63.0,62.0,60.0,63.0,55.0,60.0,53.0,58.0,63.0
220640,17.0,63.0,45.0,37.0,56.0,43.0,62.0,63.0,59.0,64.0,47.0
101344,63.0,27.0,25.0,28.0,29.0,30.0,26.0,26.0,26.0,24.0,26.0
189408,16.0,50.0,62.0,63.0,53.0,59.0,50.0,55.0,50.0,52.0,62.0
216801,19.0,52.0,63.0,63.0,54.0,61.0,51.0,54.0,49.0,53.0,62.0
217825,16.0,63.0,61.0,61.0,65.0,63.0,62.0,62.0,61.0,61.0,62.0
220129,17.0,54.0,59.0,66.0,57.0,63.0,53.0,53.0,53.0,52.0,58.0
220897,17.0,63.0,52.0,47.0,60.0,53.0,62.0,60.0,59.0,61.0,53.0
240097,17.0,61.0,66.0,67.0,63.0,67.0,60.0,62.0,58.0,61.0,66.0
186849,14.0,63.0,61.0,58.0,63.0,61.0,63.0,63.0,62.0,63.0,62.0
212450,18.0,62.0,43.0,35.0,54.0,40.0,62.0,63.0,62.0,64.0,46.0
237538,17.0,61.0,62.0,61.0,63.0,62.0,60.0,63.0,59.0,61.0,62.0
202467,16.0,56.0,40.0,43.0,49.0,41.0,60.0,54.0,63.0,57.0,42.0
222691,17.0,62.0,49.0,41.0,56.0,47.0,63.0,63.0,61.0,63.0,52.0
236260,16.0,63.0,64.0,63.0,64.0,64.0,63.0,63.0,63.0,62.0,64.0
183780,20.0,42.0,57.0,63.0,47.0,58.0,40.0,42.0,43.0,39.0,54.0
228325,19.0,64.0,60.0,54.0,63.0,60.0,63.0,64.0,61.0,64.0,62.0
166117,63.0,33.0,30.0,30.0,33.0,33.0,31.0,33.0,30.0,31.0,30.0
239589,16.0,62.0,43.0,39.0,54.0,43.0,63.0,63.0,63.0,64.0,45.0
239845,15.0,63.0,61.0,56.0,63.0,61.0,62.0,64.0,58.0,63.0,62.0
199398,19.0,61.0,63.0,63.0,61.0,63.0,62.0,63.0,62.0,62.0,63.0
199654,17.0,47.0,60.0,63.0,50.0,58.0,47.0,50.0,48.0,48.0,59.0
221926,18.0,65.0,55.0,49.0,63.0,56.0,66.0,64.0,62.0,65.0,57.0
206567,17.0,60.0,42.0,37.0,52.0,40.0,61.0,60.0,63.0,61.0,44.0
210407,15.0,56.0,58.0,63.0,58.0,61.0,56.0,56.0,58.0,55.0,57.0
222183,16.0,50.0,63.0,64.0,53.0,61.0,47.0,54.0,47.0,51.0,62.0
222951,63.0,27.0,26.0,27.0,25.0,26.0,27.0,27.0,27.0,27.0,26.0
239336,63.0,23.0,19.0,22.0,24.0,22.0,21.0,22.0,21.0,20.0,20.0
240361,17.0,45.0,56.0,63.0,48.0,57.0,46.0,45.0,49.0,44.0,54.0
190441,19.0,58.0,62.0,60.0,58.0,60.0,58.0,61.0,56.0,60.0,63.0
210922,17.0,61.0,56.0,57.0,63.0,61.0,57.0,60.0,54.0,59.0,58.0
213482,17.0,57.0,41.0,45.0,52.0,43.0,60.0,55.0,63.0,56.0,42.0
214250,16.0,61.0,57.0,53.0,59.0,54.0,63.0,63.0,63.0,62.0,58.0
222698,16.0,56.0,63.0,61.0,56.0,61.0,53.0,59.0,49.0,57.0,64.0
229098,18.0,59.0,63.0,65.0,63.0,66.0,58.0,59.0,56.0,57.0,63.0
229354,17.0,63.0,52.0,46.0,60.0,52.0,62.0,64.0,58.0,64.0,54.0
229610,15.0,55.0,63.0,60.0,54.0,58.0,55.0,58.0,54.0,57.0,62.0
201963,17.0,56.0,63.0,63.0,56.0,63.0,56.0,59.0,57.0,57.0,63.0
220139,16.0,63.0,55.0,50.0,60.0,55.0,63.0,64.0,60.0,64.0,57.0
159979,16.0,63.0,55.0,54.0,60.0,56.0,63.0,62.0,63.0,62.0,56.0
241131,16.0,50.0,63.0,62.0,56.0,63.0,49.0,53.0,48.0,49.0,62.0
199916,20.0,47.0,56.0,63.0,52.0,60.0,44.0,45.0,44.0,43.0,54.0
220140,17.0,52.0,61.0,63.0,55.0,61.0,51.0,53.0,50.0,50.0,59.0
221932,18.0,61.0,56.0,49.0,57.0,52.0,61.0,63.0,60.0,63.0,57.0
236780,63.0,21.0,17.0,21.0,22.0,21.0,20.0,20.0,20.0,19.0,18.0
237804,15.0,40.0,57.0,63.0,44.0,55.0,41.0,42.0,44.0,40.0,54.0
239852,19.0,63.0,52.0,45.0,60.0,52.0,61.0,63.0,57.0,62.0,54.0
221165,16.0,62.0,45.0,36.0,56.0,43.0,62.0,63.0,58.0,64.0,48.0
221677,16.0,62.0,60.0,61.0,62.0,63.0,60.0,60.0,54.0,59.0,61.0
231661,16.0,57.0,61.0,65.0,59.0,63.0,55.0,55.0,54.0,54.0,60.0
241133,14.0,51.0,60.0,63.0,55.0,63.0,49.0,52.0,48.0,50.0,60.0
180717,63.0,24.0,24.0,26.0,24.0,25.0,24.0,25.0,24.0,24.0,24.0
221167,13.0,54.0,63.0,60.0,55.0,58.0,53.0,58.0,50.0,56.0,63.0
231407,15.0,53.0,59.0,63.0,56.0,61.0,52.0,53.0,52.0,52.0,58.0
232175,15.0,62.0,50.0,42.0,57.0,49.0,61.0,63.0,58.0,63.0,53.0
167919,15.0,63.0,56.0,51.0,62.0,56.0,63.0,63.0,63.0,63.0,58.0
237295,13.0,62.0,48.0,42.0,56.0,46.0,64.0,64.0,64.0,64.0,50.0
224496,14.0,51.0,63.0,61.0,54.0,61.0,49.0,57.0,47.0,54.0,64.0
231664,63.0,24.0,24.0,23.0,25.0,24.0,22.0,23.0,21.0,21.0,23.0
191728,19.0,63.0,59.0,58.0,63.0,60.0,63.0,63.0,63.0,63.0,60.0
203249,19.0,64.0,57.0,53.0,61.0,57.0,62.0,63.0,56.0,63.0,58.0
227825,63.0,28.0,25.0,27.0,28.0,27.0,27.0,27.0,27.0,27.0,25.0
198642,19.0,45.0,57.0,63.0,49.0,59.0,46.0,45.0,51.0,44.0,55.0
202482,18.0,62.0,46.0,39.0,56.0,45.0,62.0,63.0,61.0,63.0,49.0
216050,19.0,62.0,63.0,63.0,62.0,62.0,63.0,63.0,62.0,63.0,62.0
225010,16.0,61.0,49.0,41.0,56.0,47.0,61.0,63.0,57.0,63.0,51.0
190962,17.0,36.0,55.0,63.0,41.0,54.0,38.0,39.0,43.0,36.0,51.0
198899,18.0,57.0,63.0,64.0,58.0,62.0,55.0,59.0,54.0,57.0,63.0
237043,19.0,63.0,56.0,52.0,62.0,57.0,62.0,62.0,57.0,61.0,57.0
216052,18.0,58.0,41.0,42.0,54.0,44.0,60.0,57.0,63.0,58.0,43.0
229364,15.0,56.0,63.0,60.0,56.0,59.0,56.0,60.0,56.0,59.0,63.0
232436,14.0,60.0,47.0,40.0,52.0,44.0,62.0,63.0,60.0,64.0,50.0
234484,17.0,60.0,50.0,41.0,57.0,48.0,59.0,63.0,57.0,62.0,54.0
208885,15.0,62.0,46.0,37.0,53.0,41.0,63.0,63.0,63.0,63.0,49.0
